# BTCUSDT 1h  source=file-cache  n=8760
# from=2025-07-31T21:00:00.000Z  to=2026-07-31T20:00:00.000Z
timestamp	date	open	high	low	close	volume
1769943600000	2026-02-01T11:00:00.000Z	78279.73	78877.89	78279.72	78743.56	539.38656
1769947200000	2026-02-01T12:00:00.000Z	78743.57	78760	78244	78459.67	620.90729
1769950800000	2026-02-01T13:00:00.000Z	78459.68	78768.68	78203.21	78317.51	482.47432
1769954400000	2026-02-01T14:00:00.000Z	78317.51	78520	77236.68	78211.12	1658.37078
1769958000000	2026-02-01T15:00:00.000Z	78211.12	78254.2	76761.98	77593.4	2045.87767
1769961600000	2026-02-01T16:00:00.000Z	77593.4	77838.48	77087.76	77494.77	1084.57336
1769965200000	2026-02-01T17:00:00.000Z	77494.77	77748	77300	77745.32	549.82327
1769968800000	2026-02-01T18:00:00.000Z	77745.33	78443.1	77727.27	78029.28	791.63632
1769972400000	2026-02-01T19:00:00.000Z	78029.29	78106.1	77000.01	77174.78	457.49789
1769976000000	2026-02-01T20:00:00.000Z	77174.77	77740.91	76606	77103.04	1125.71882
1769979600000	2026-02-01T21:00:00.000Z	77103.04	77161.26	76359.87	76526.03	1221.6059
1769983200000	2026-02-01T22:00:00.000Z	76526.03	77779.63	76456.78	77249.31	1235.13318
1769986800000	2026-02-01T23:00:00.000Z	77249.31	77610.72	75700	76968.21	4850.01845
1769990400000	2026-02-02T00:00:00.000Z	76968.22	78231.26	76606.39	77672.61	1960.16053
1769994000000	2026-02-02T01:00:00.000Z	77672.61	77942.28	76619.69	77518.87	1238.02224
1769997600000	2026-02-02T02:00:00.000Z	77518.87	77555.62	76449.84	76491.17	1406.18164
1770001200000	2026-02-02T03:00:00.000Z	76491.18	76575.93	74604	76292.98	6845.40126
1770004800000	2026-02-02T04:00:00.000Z	76292.98	76621.28	75335.9	75894.15	2387.03559
1770008400000	2026-02-02T05:00:00.000Z	75894.15	75999.99	74911.14	75502.1	2327.56014
1770012000000	2026-02-02T06:00:00.000Z	75502.1	76834.71	74957.51	76549.32	3207.27225
1770015600000	2026-02-02T07:00:00.000Z	76549.32	76958	76327.9	76660.79	1646.53051
1770019200000	2026-02-02T08:00:00.000Z	76660.78	77191.15	76628.28	76881.28	1422.14452
1770022800000	2026-02-02T09:00:00.000Z	76881.28	77815	76652	77725.33	2196.40917
1770026400000	2026-02-02T10:00:00.000Z	77725.33	77876.69	77474.85	77504.54	1049.86427
1770030000000	2026-02-02T11:00:00.000Z	77504.54	77970.62	77451.11	77759.99	983.08962
1770033600000	2026-02-02T12:00:00.000Z	77760	78434	77706	77988.51	1103.97039
1770037200000	2026-02-02T13:00:00.000Z	77988.5	78458	77800	78224.79	960.76337
1770040800000	2026-02-02T14:00:00.000Z	78224.8	78885	77626.44	77844.79	2220.07608
1770044400000	2026-02-02T15:00:00.000Z	77844.78	79360	77564.62	78850.06	3238.00821
1770048000000	2026-02-02T16:00:00.000Z	78850.06	79288.28	78584	78634.76	1987.74899
1770051600000	2026-02-02T17:00:00.000Z	78634.75	79213.99	78603.93	78988.64	1407.01094
1770055200000	2026-02-02T18:00:00.000Z	78988.65	78988.65	78369.13	78569.84	992.65857
1770058800000	2026-02-02T19:00:00.000Z	78569.83	78697.99	78283.27	78341.5	1074.65868
1770062400000	2026-02-02T20:00:00.000Z	78341.5	78667.38	77888	78008.59	902.54602
1770066000000	2026-02-02T21:00:00.000Z	78008.59	78552.76	77922	78532.06	507.24426
1770069600000	2026-02-02T22:00:00.000Z	78532.07	78853.35	78528.21	78795.2	488.24484
1770073200000	2026-02-02T23:00:00.000Z	78795.2	78962.78	78560	78738.61	720.98807
1770076800000	2026-02-03T00:00:00.000Z	78738.6	79099.99	78408.05	79065.24	994.28607
1770080400000	2026-02-03T01:00:00.000Z	79065.24	79186.81	78716.79	79017.63	990.1874
1770084000000	2026-02-03T02:00:00.000Z	79017.64	79017.64	77800	77808.01	959.76758
1770087600000	2026-02-03T03:00:00.000Z	77808.02	78907.18	77644.09	78753.32	1068.28743
1770091200000	2026-02-03T04:00:00.000Z	78753.32	78999.99	78488	78798.39	719.00577
1770094800000	2026-02-03T05:00:00.000Z	78798.38	78809.78	78218.98	78240.45	581.74505
1770098400000	2026-02-03T06:00:00.000Z	78240.45	78665.91	77950	78594.17	881.03721
1770102000000	2026-02-03T07:00:00.000Z	78594.01	78923.93	78488.01	78794.67	705.05984
1770105600000	2026-02-03T08:00:00.000Z	78794.67	79084.29	78464.6	78747.96	840.3253
1770109200000	2026-02-03T09:00:00.000Z	78747.96	78841.35	77950	78400.01	972.9435
1770112800000	2026-02-03T10:00:00.000Z	78400.01	78560	78070	78120.36	505.87116
1770116400000	2026-02-03T11:00:00.000Z	78120.36	78349.24	78004.08	78079.5	475.83471
1770120000000	2026-02-03T12:00:00.000Z	78079.5	78416.9	78000	78330.26	933.6271
1770123600000	2026-02-03T13:00:00.000Z	78330.26	78458.89	78187.91	78307.65	529.49211
1770127200000	2026-02-03T14:00:00.000Z	78307.65	78434.61	77156.24	77201.22	2011.4149
1770130800000	2026-02-03T15:00:00.000Z	77201.21	78196.83	77055.54	78132.33	2069.08407
1770134400000	2026-02-03T16:00:00.000Z	78132.34	78134.53	76400	76488.08	3199.23624
1770138000000	2026-02-03T17:00:00.000Z	76488.08	76525.44	74882.28	74915.79	3210.53566
1770141600000	2026-02-03T18:00:00.000Z	74915.79	75302.76	73137.66	73139.13	8932.04301
1770145200000	2026-02-03T19:00:00.000Z	73139.12	75291.1	72945.5	74935	3497.82279
1770148800000	2026-02-03T20:00:00.000Z	74935	76721.25	74586.54	76475.52	2122.86901
1770152400000	2026-02-03T21:00:00.000Z	76475.53	76960	76124.05	76239.43	1110.97152
1770156000000	2026-02-03T22:00:00.000Z	76239.43	76299.19	75406.79	75708.83	1013.97922
1770159600000	2026-02-03T23:00:00.000Z	75708.82	76000	75428.16	75770.21	794.68224
1770163200000	2026-02-04T00:00:00.000Z	75770.21	76264	75467.22	75910.88	730.62893
1770166800000	2026-02-04T01:00:00.000Z	75910.88	76798.12	75910.88	76423.73	952.72942
1770170400000	2026-02-04T02:00:00.000Z	76423.73	76610.04	75707.41	75963.35	853.38888
1770174000000	2026-02-04T03:00:00.000Z	75963.35	76971.52	75906.05	76698.17	1036.93598
1770177600000	2026-02-04T04:00:00.000Z	76698.17	76830.69	76413.64	76479.75	577.39018
1770181200000	2026-02-04T05:00:00.000Z	76479.75	76526.8	76105.3	76279.99	1056.73491
1770184800000	2026-02-04T06:00:00.000Z	76280	76780	76259.9	76652.68	609.34015
1770188400000	2026-02-04T07:00:00.000Z	76652.68	76657.31	76335.46	76514.3	593.58526
1770192000000	2026-02-04T08:00:00.000Z	76514.3	76600	76068.69	76587.26	736.19473
1770195600000	2026-02-04T09:00:00.000Z	76587.26	76607.69	75967.1	76119	632.82215
1770199200000	2026-02-04T10:00:00.000Z	76119	76338.65	76069	76302.1	440.91077
1770202800000	2026-02-04T11:00:00.000Z	76302.1	76302.1	75666	76017.25	1102.73317
1770206400000	2026-02-04T12:00:00.000Z	76017.25	76260.85	76000	76180.85	942.91713
1770210000000	2026-02-04T13:00:00.000Z	76180.84	76186.98	74867	74867	1563.62436
1770213600000	2026-02-04T14:00:00.000Z	74867	75769.23	74256	74359.53	2801.90282
1770217200000	2026-02-04T15:00:00.000Z	74359.53	75328.28	73794.11	74136.36	3644.50098
1770220800000	2026-02-04T16:00:00.000Z	74136.48	74249.83	73076.92	73636.01	3089.62892
1770224400000	2026-02-04T17:00:00.000Z	73635.63	73863.92	72169	72576.08	5764.80542
1770228000000	2026-02-04T18:00:00.000Z	72576.08	74140	72273.68	73425.96	3480.01439
1770231600000	2026-02-04T19:00:00.000Z	73425.97	74007.28	73041.41	73923.29	1609.77508
1770235200000	2026-02-04T20:00:00.000Z	73923.3	74144	73425.56	73516.3	1052.61663
1770238800000	2026-02-04T21:00:00.000Z	73516.3	73654	72210	72799.99	1379.23839
1770242400000	2026-02-04T22:00:00.000Z	72800	73680	71888	72543.38	2426.62344
1770246000000	2026-02-04T23:00:00.000Z	72543.38	73520.59	72468.12	73165.83	1296.31791
1770249600000	2026-02-05T00:00:00.000Z	73165.84	73325.6	72754.21	72868.02	1031.56586
1770253200000	2026-02-05T01:00:00.000Z	72868.02	73341.18	71995.09	72421.26	1796.49365
1770256800000	2026-02-05T02:00:00.000Z	72421.26	72854.39	71305.55	71454.44	2979.51665
1770260400000	2026-02-05T03:00:00.000Z	71454.44	71884.47	71152.78	71223.25	2548.86017
1770264000000	2026-02-05T04:00:00.000Z	71223.25	71437.68	70701	70888.08	4293.99043
1770267600000	2026-02-05T05:00:00.000Z	70888.09	71150.16	70140	70732.72	4302.51294
1770271200000	2026-02-05T06:00:00.000Z	70732.73	70984.62	70434.05	70951.51	2020.09726
1770274800000	2026-02-05T07:00:00.000Z	70951.51	71622.82	70644.73	70756.85	2612.40429
1770278400000	2026-02-05T08:00:00.000Z	70756.86	71550	70683.58	71054.99	1815.06036
1770282000000	2026-02-05T09:00:00.000Z	71054.99	71978.58	71049.35	71550	1842.40706
1770285600000	2026-02-05T10:00:00.000Z	71549.99	71726.79	70656.59	70858.13	1618.18196
1770289200000	2026-02-05T11:00:00.000Z	70858.13	71063.94	69922	70318.35	4107.09256
1770292800000	2026-02-05T12:00:00.000Z	70318.35	70603.49	69163	69563.57	5331.37678
1770296400000	2026-02-05T13:00:00.000Z	69563.56	69831.85	69261.11	69688.94	2587.65964
1770300000000	2026-02-05T14:00:00.000Z	69688.94	70872.04	69285.71	69404.76	3459.24538
1770303600000	2026-02-05T15:00:00.000Z	69404.75	69616.29	66720.15	67489.07	13836.57347
1770307200000	2026-02-05T16:00:00.000Z	67489.08	68681.81	66955.34	68295.15	5860.78146
1770310800000	2026-02-05T17:00:00.000Z	68295.15	68374.79	66152	66181.69	6127.2285
1770314400000	2026-02-05T18:00:00.000Z	66181.68	66542.87	65385	66347	5703.68497
1770318000000	2026-02-05T19:00:00.000Z	66347.01	66637.46	65200	65265.65	3605.53717
1770321600000	2026-02-05T20:00:00.000Z	65265.66	65700	62345	63775.67	13269.97533
1770325200000	2026-02-05T21:00:00.000Z	63775.66	64775	62888.34	63213.34	6727.66673
1770328800000	2026-02-05T22:00:00.000Z	63213.34	64615.88	62690.9	63907.86	4776.16051
1770332400000	2026-02-05T23:00:00.000Z	63907.86	64908	62717.48	62909.86	4044.75586
1770336000000	2026-02-06T00:00:00.000Z	62909.87	63861.87	60000	63509.39	15965.67588
1770339600000	2026-02-06T01:00:00.000Z	63509.4	65760	63509.39	65714.96	6085.05108
1770343200000	2026-02-06T02:00:00.000Z	65714.96	66010	64201.28	64990.1	4172.0595
1770346800000	2026-02-06T03:00:00.000Z	64990.11	65172.13	63770.17	64168.33	2757.61679
1770350400000	2026-02-06T04:00:00.000Z	64168.33	65000	63914.62	64905.84	2678.77331
1770354000000	2026-02-06T05:00:00.000Z	64905.54	66826.5	64800.01	66408.11	3077.34633
1770357600000	2026-02-06T06:00:00.000Z	66408.11	66800	64856.88	64988.26	3562.00258
1770361200000	2026-02-06T07:00:00.000Z	64988.26	65543.79	64654.11	64856	3886.24107
1770364800000	2026-02-06T08:00:00.000Z	64856	65206.11	64500	64895.05	2403.94942
1770368400000	2026-02-06T09:00:00.000Z	64895.04	66163	64764.7	65799.55	2736.04998
1770372000000	2026-02-06T10:00:00.000Z	65799.55	66220	65550	65967.51	2067.37547
1770375600000	2026-02-06T11:00:00.000Z	65967.51	66755.13	65772.17	66631.32	2445.47098
1770379200000	2026-02-06T12:00:00.000Z	66631.32	66631.32	66114.49	66557.93	1895.66919
1770382800000	2026-02-06T13:00:00.000Z	66557.93	67690.7	66480.82	67316.82	4063.76595
1770386400000	2026-02-06T14:00:00.000Z	67316.82	68647.45	66629.36	68194.89	5594.57909
1770390000000	2026-02-06T15:00:00.000Z	68194.9	69192	67772	68626	6052.81042
1770393600000	2026-02-06T16:00:00.000Z	68625.99	70224.62	68428.19	69954.01	6892.60997
1770397200000	2026-02-06T17:00:00.000Z	69954.01	71500	69593.43	70753.53	5224.54006
1770400800000	2026-02-06T18:00:00.000Z	70753.53	70816	69340.91	69776.68	3217.47319
1770404400000	2026-02-06T19:00:00.000Z	69776.68	70952	69662.22	70731.46	1949.07605
1770408000000	2026-02-06T20:00:00.000Z	70731.45	70996.77	70000.12	70000.13	1842.94729
1770411600000	2026-02-06T21:00:00.000Z	70000.14	70508.75	69837.35	70358.43	1079.99332
1770415200000	2026-02-06T22:00:00.000Z	70358.44	71577.09	70279.09	71354.46	1439.41821
1770418800000	2026-02-06T23:00:00.000Z	71354.46	71751.33	70505	70580.26	1448.72018
1770422400000	2026-02-07T00:00:00.000Z	70580.26	70600	69718	69958	1684.48527
1770426000000	2026-02-07T01:00:00.000Z	69958	70680.54	69741.87	70471.49	1257.48702
1770429600000	2026-02-07T02:00:00.000Z	70471.48	70624.49	70151.51	70361.37	828.17189
1770433200000	2026-02-07T03:00:00.000Z	70361.36	70928.75	70270	70918.99	917.62946
1770436800000	2026-02-07T04:00:00.000Z	70918.99	71690.07	70604.55	70768.13	1760.77139
1770440400000	2026-02-07T05:00:00.000Z	70768	71191.88	69800	70161.5	1954.17044
1770444000000	2026-02-07T06:00:00.000Z	70161.51	70310	68757.68	68769.65	3067.81307
1770447600000	2026-02-07T07:00:00.000Z	68769.66	69084.55	67300	68087.14	6488.56676
1770451200000	2026-02-07T08:00:00.000Z	68087.13	68790	67747.65	68495.01	2785.44241
1770454800000	2026-02-07T09:00:00.000Z	68495.01	68763.28	67885.86	68138.2	2704.83478
1770458400000	2026-02-07T10:00:00.000Z	68138.19	68299.3	67582.48	67987	2026.15669
1770462000000	2026-02-07T11:00:00.000Z	67986.99	68157.21	67700	67972.65	1172.5817
1770465600000	2026-02-07T12:00:00.000Z	67972.65	69999.99	67901.89	69024.98	3372.78032
1770469200000	2026-02-07T13:00:00.000Z	69024.98	69364.5	68821.64	69093.98	1462.50623
1770472800000	2026-02-07T14:00:00.000Z	69093.98	69187.27	68358.75	68645.99	1780.47515
1770476400000	2026-02-07T15:00:00.000Z	68646	69762.46	68556	69151.5	2675.07885
1770480000000	2026-02-07T16:00:00.000Z	69151.5	69898	68822.51	68957.16	3767.46183
1770483600000	2026-02-07T17:00:00.000Z	68957.16	69408	68531.5	69188.81	1260.95907
1770487200000	2026-02-07T18:00:00.000Z	69188.81	69690.89	69009.09	69514.11	815.22684
1770490800000	2026-02-07T19:00:00.000Z	69514.11	69577.43	69266.66	69373.61	549.67003
1770494400000	2026-02-07T20:00:00.000Z	69373.61	69728.83	69252.72	69631.18	431.2072
1770498000000	2026-02-07T21:00:00.000Z	69631.18	69699.16	69356.16	69497.99	322.93251
1770501600000	2026-02-07T22:00:00.000Z	69497.99	69727.86	69325.67	69399.34	469.65551
1770505200000	2026-02-07T23:00:00.000Z	69399.34	69462.42	68787.34	69289.38	699.41594
1770508800000	2026-02-08T00:00:00.000Z	69289.37	69432	68888	69133.79	682.62238
1770512400000	2026-02-08T01:00:00.000Z	69133.8	69500	69095.17	69379.57	433.38727
1770516000000	2026-02-08T02:00:00.000Z	69379.57	69696.57	69167.42	69370.7	452.71707
1770519600000	2026-02-08T03:00:00.000Z	69370.69	69443.9	69069.65	69099.99	457.68257
1770523200000	2026-02-08T04:00:00.000Z	69100	69372.06	68952.01	69340.16	390.41434
1770526800000	2026-02-08T05:00:00.000Z	69340.15	69422.43	69146.47	69220.52	386.01063
1770530400000	2026-02-08T06:00:00.000Z	69220.53	69518.56	69090	69361.18	1121.01748
1770534000000	2026-02-08T07:00:00.000Z	69361.18	69719.07	69215.69	69710.69	980.72904
1770537600000	2026-02-08T08:00:00.000Z	69710.69	70796.99	69514.15	70665.59	1875.5789
1770541200000	2026-02-08T09:00:00.000Z	70665.59	70712.71	70094.71	70107.19	1028.89501
1770544800000	2026-02-08T10:00:00.000Z	70107.2	70449.99	69890.52	70266.41	1062.517
1770548400000	2026-02-08T11:00:00.000Z	70266.41	71220	70210.26	70999.98	1342.32428
1770552000000	2026-02-08T12:00:00.000Z	70999.99	71281.74	70707.39	71249.95	791.13826
1770555600000	2026-02-08T13:00:00.000Z	71249.65	71517.27	70956	71514.77	1080.90623
1770559200000	2026-02-08T14:00:00.000Z	71514.77	71554.95	71105	71262.19	872.42876
1770562800000	2026-02-08T15:00:00.000Z	71262.18	71465.93	70786.18	71188.99	914.74435
1770566400000	2026-02-08T16:00:00.000Z	71188.99	71256.97	70251.33	70416	1094.49116
1770570000000	2026-02-08T17:00:00.000Z	70415.99	70871.66	70407.42	70785.99	515.39696
1770573600000	2026-02-08T18:00:00.000Z	70786	71418	70750	71147.25	643.64182
1770577200000	2026-02-08T19:00:00.000Z	71147.24	71538.05	71142.77	71422.97	466.64362
1770580800000	2026-02-08T20:00:00.000Z	71422.96	71427.73	70700.03	70835.17	803.14197
1770584400000	2026-02-08T21:00:00.000Z	70835.17	71136.03	70524.14	70700	621.70092
1770588000000	2026-02-08T22:00:00.000Z	70700.01	71100.04	70652.11	71066.09	568.07657
1770591600000	2026-02-08T23:00:00.000Z	71066.09	72271.41	70000	70330.38	2834.32509
1770595200000	2026-02-09T00:00:00.000Z	70330.38	70774.4	70123.02	70502.38	961.77536
1770598800000	2026-02-09T01:00:00.000Z	70502.37	70926.4	70068.18	70369.53	1060.82602
1770602400000	2026-02-09T02:00:00.000Z	70369.53	71000	70220.12	70629.99	832.82995
1770606000000	2026-02-09T03:00:00.000Z	70629.99	71453.53	70614.07	71307.56	1165.88308
1770609600000	2026-02-09T04:00:00.000Z	71307.56	71359.37	70924.13	71005.01	663.12266
1770613200000	2026-02-09T05:00:00.000Z	71005.01	71112	70805	71044.51	554.37782
1770616800000	2026-02-09T06:00:00.000Z	71044.51	71044.52	70311.7	70667.95	697.3032
1770620400000	2026-02-09T07:00:00.000Z	70667.96	70902.51	70331.57	70422.59	1015.80172
1770624000000	2026-02-09T08:00:00.000Z	70422.59	70608.83	69393.97	69873.99	1595.15551
1770627600000	2026-02-09T09:00:00.000Z	69873.45	70116	69478.63	69630.35	1112.26419
1770631200000	2026-02-09T10:00:00.000Z	69630.35	69730.38	68420.58	68727.88	2052.69575
1770634800000	2026-02-09T11:00:00.000Z	68727.88	69022.89	68573.31	68928.72	1348.78221
1770638400000	2026-02-09T12:00:00.000Z	68928.71	69262.91	68857.97	69147.01	1009.44887
1770642000000	2026-02-09T13:00:00.000Z	69147.02	69299.99	68586.48	68594.57	1029.85836
1770645600000	2026-02-09T14:00:00.000Z	68594.56	69755.59	68308	69272	2516.24849
1770649200000	2026-02-09T15:00:00.000Z	69271.99	69884.82	68780	69563.37	2308.23216
1770652800000	2026-02-09T16:00:00.000Z	69563.37	70428.48	69100	70093.01	1734.77412
1770656400000	2026-02-09T17:00:00.000Z	70093	71000	69870.65	70612.29	2206.43168
1770660000000	2026-02-09T18:00:00.000Z	70612.29	71012	70088.88	70418.68	1419.6332
1770663600000	2026-02-09T19:00:00.000Z	70418.67	71075.31	70260	70957.01	878.36448
1770667200000	2026-02-09T20:00:00.000Z	70957.01	71126	70500	70738.71	948.93614
1770670800000	2026-02-09T21:00:00.000Z	70738.71	70807.75	69823.52	70400	1102.83201
1770674400000	2026-02-09T22:00:00.000Z	70400.01	70719.7	70271.13	70372.96	530.94981
1770678000000	2026-02-09T23:00:00.000Z	70372.96	70572.84	70083.45	70138	406.20163
1770681600000	2026-02-10T00:00:00.000Z	70138	70255.36	69743.8	69827.33	569.13678
1770685200000	2026-02-10T01:00:00.000Z	69827.34	70527.59	69827.34	70486.82	544.68673
1770688800000	2026-02-10T02:00:00.000Z	70486.82	70486.82	69982.27	70102.89	444.00707
1770692400000	2026-02-10T03:00:00.000Z	70102.9	70166.22	69208.61	69511.83	911.79715
1770696000000	2026-02-10T04:00:00.000Z	69511.83	69906.5	69469.58	69831.62	489.42781
1770699600000	2026-02-10T05:00:00.000Z	69831.62	69864	69210.76	69447.64	565.92441
1770703200000	2026-02-10T06:00:00.000Z	69447.63	69499.9	68682	68921.35	1241.02042
1770706800000	2026-02-10T07:00:00.000Z	68921.36	69218.64	68852.43	68919.66	837.11514
1770710400000	2026-02-10T08:00:00.000Z	68919.66	69226.16	68725.81	69142	730.03493
1770714000000	2026-02-10T09:00:00.000Z	69141.99	69417.7	68950	69151.5	1044.9818
1770717600000	2026-02-10T10:00:00.000Z	69151.5	69258.52	68921.64	68921.68	686.30742
1770721200000	2026-02-10T11:00:00.000Z	68921.68	69085.79	68459.89	68535.01	1128.13956
1770724800000	2026-02-10T12:00:00.000Z	68535.02	68855.35	68434	68610.12	821.53118
1770728400000	2026-02-10T13:00:00.000Z	68610.11	69143.6	68370.23	69027.95	992.44284
1770732000000	2026-02-10T14:00:00.000Z	69027.94	69591.2	67800	68460.4	2352.751
1770735600000	2026-02-10T15:00:00.000Z	68460.4	69519.72	68300.9	69293.37	1676.38862
1770739200000	2026-02-10T16:00:00.000Z	69293.37	69810.35	68945.23	69517.71	1394.08093
1770742800000	2026-02-10T17:00:00.000Z	69517.71	69993.65	69309.35	69925.31	899.7843
1770746400000	2026-02-10T18:00:00.000Z	69925.31	69943.44	68604.63	68894.36	897.73226
1770750000000	2026-02-10T19:00:00.000Z	68894.36	69303.99	68690.32	69062.01	805.90106
1770753600000	2026-02-10T20:00:00.000Z	69062	69136.91	68629.47	68753.7	425.90627
1770757200000	2026-02-10T21:00:00.000Z	68753.69	69005.45	68362	68656.21	402.88764
1770760800000	2026-02-10T22:00:00.000Z	68656.22	68860.4	68566.8	68707.18	289.48213
1770764400000	2026-02-10T23:00:00.000Z	68707.18	68860.09	68506.2	68841.29	222.30327
1770768000000	2026-02-11T00:00:00.000Z	68841.28	69244.45	68784.47	69201.14	437.64105
1770771600000	2026-02-11T01:00:00.000Z	69201.14	69292.88	68914.73	68982	303.52695
1770775200000	2026-02-11T02:00:00.000Z	68982	69168.52	68603.4	68677.33	398.35346
1770778800000	2026-02-11T03:00:00.000Z	68677.34	68751.91	68011.11	68187.99	778.71298
1770782400000	2026-02-11T04:00:00.000Z	68188	68325	67368	67584.46	1295.18481
1770786000000	2026-02-11T05:00:00.000Z	67584.47	67810	67397.86	67404.28	744.08532
1770789600000	2026-02-11T06:00:00.000Z	67404.28	67491.84	66557.99	66820.32	1841.79675
1770793200000	2026-02-11T07:00:00.000Z	66819.84	67254.6	66652.27	67032.72	1293.95919
1770796800000	2026-02-11T08:00:00.000Z	67032.71	67134.42	66793.93	66981.07	871.78483
1770800400000	2026-02-11T09:00:00.000Z	66981.08	67110.04	66716.02	66872.03	712.9704
1770804000000	2026-02-11T10:00:00.000Z	66872.03	66891.64	66369.49	66531.99	1318.02907
1770807600000	2026-02-11T11:00:00.000Z	66531.99	67110.77	66500.84	67053.03	1011.30301
1770811200000	2026-02-11T12:00:00.000Z	67053.03	67424.24	66959.67	67133.5	1251.20611
1770814800000	2026-02-11T13:00:00.000Z	67133.51	67674.3	66799.58	67454.49	1973.91228
1770818400000	2026-02-11T14:00:00.000Z	67454.49	68834.34	66435.62	66584.6	3127.14059
1770822000000	2026-02-11T15:00:00.000Z	66584.61	66818.18	65756	66519.73	2796.32516
1770825600000	2026-02-11T16:00:00.000Z	66519.72	67250	65952	66039.09	1746.45856
1770829200000	2026-02-11T17:00:00.000Z	66039.08	66921.12	65876	66518.26	1110.21085
1770832800000	2026-02-11T18:00:00.000Z	66518.26	67305.28	66150.66	67275.34	935.25515
1770836400000	2026-02-11T19:00:00.000Z	67275.34	67860.44	67105.79	67586.67	1212.94694
1770840000000	2026-02-11T20:00:00.000Z	67586.66	67757.7	67190	67555.98	514.2706
1770843600000	2026-02-11T21:00:00.000Z	67555.98	68369.77	67417.04	67811.17	1823.53852
1770847200000	2026-02-11T22:00:00.000Z	67810.2	67872.68	67387.24	67433.14	541.63723
1770850800000	2026-02-11T23:00:00.000Z	67433.54	67563.77	66787.7	67082.52	677.99621
1770854400000	2026-02-12T00:00:00.000Z	67082.52	67700	67055.53	67460.75	581.7604
1770858000000	2026-02-12T01:00:00.000Z	67460.75	68047.48	67460.75	67699.01	549.26066
1770861600000	2026-02-12T02:00:00.000Z	67699.01	67800	67418	67439.14	554.16819
1770865200000	2026-02-12T03:00:00.000Z	67439.14	67596	67306.61	67580.99	415.78114
1770868800000	2026-02-12T04:00:00.000Z	67581	67682.69	67000	67018.4	588.3789
1770872400000	2026-02-12T05:00:00.000Z	67018.4	67209.99	66670.45	67141.93	683.92376
1770876000000	2026-02-12T06:00:00.000Z	67141.92	67355.93	67014	67125.57	830.7495
1770879600000	2026-02-12T07:00:00.000Z	67125.57	67330	66935.64	67217.72	607.54971
1770883200000	2026-02-12T08:00:00.000Z	67217.71	67344	66891.6	67141.15	783.02638
1770886800000	2026-02-12T09:00:00.000Z	67141.15	67699.1	67050	67550.47	644.02356
1770890400000	2026-02-12T10:00:00.000Z	67550.46	68026.6	67404.02	68014.01	843.40689
1770894000000	2026-02-12T11:00:00.000Z	68014	68299	67740	68076.01	1397.59947
1770897600000	2026-02-12T12:00:00.000Z	68076.01	68162.02	67720	67865.31	829.25823
1770901200000	2026-02-12T13:00:00.000Z	67865.32	68397.5	67680.82	68376.58	960.32991
1770904800000	2026-02-12T14:00:00.000Z	68376.58	68410.52	67493.78	67577.02	1431.75163
1770908400000	2026-02-12T15:00:00.000Z	67577.02	68000	67014.98	67134.74	1602.90239
1770912000000	2026-02-12T16:00:00.000Z	67134.74	67232.04	65556	65863.37	3193.11571
1770915600000	2026-02-12T17:00:00.000Z	65863.38	66265.06	65374.56	65413.99	2100.56023
1770919200000	2026-02-12T18:00:00.000Z	65414	65800	65118	65590.95	1612.17039
1770922800000	2026-02-12T19:00:00.000Z	65590.95	66117.51	65274.4	65788.36	1027.63649
1770926400000	2026-02-12T20:00:00.000Z	65788.36	66042.24	65215.06	65428.56	894.16583
1770930000000	2026-02-12T21:00:00.000Z	65428.24	65900	65428.24	65849.87	590.26423
1770933600000	2026-02-12T22:00:00.000Z	65849.86	66399.94	65643.34	66288	642.82133
1770937200000	2026-02-12T23:00:00.000Z	66288.01	66488.9	66156.47	66272.17	907.1379
1770940800000	2026-02-13T00:00:00.000Z	66272.17	66527.09	65872.46	65918.6	765.38996
1770944400000	2026-02-13T01:00:00.000Z	65918.61	66619.9	65918.61	66454.95	771.58544
1770948000000	2026-02-13T02:00:00.000Z	66454.95	66759.61	66384	66663.08	476.45341
1770951600000	2026-02-13T03:00:00.000Z	66663.08	66814	66462.4	66553.08	569.96335
1770955200000	2026-02-13T04:00:00.000Z	66553.09	66671.62	66308.48	66329.22	462.15015
1770958800000	2026-02-13T05:00:00.000Z	66329.22	66502.27	66175.79	66175.79	484.2505
1770962400000	2026-02-13T06:00:00.000Z	66175.79	66397.86	66002.98	66359.28	613.96613
1770966000000	2026-02-13T07:00:00.000Z	66359.28	66568.47	66050.21	66208.96	868.05316
1770969600000	2026-02-13T08:00:00.000Z	66208.96	66747.38	66191.52	66699.96	603.02656
1770973200000	2026-02-13T09:00:00.000Z	66699.96	67062.93	66612.86	66959.71	592.93469
1770976800000	2026-02-13T10:00:00.000Z	66959.72	67116	66800	66977.66	516.91289
1770980400000	2026-02-13T11:00:00.000Z	66977.66	67226.66	66783.38	67171.42	488.71065
1770984000000	2026-02-13T12:00:00.000Z	67171.41	67212.28	66918.38	67084	405.35988
1770987600000	2026-02-13T13:00:00.000Z	67084.01	67615.34	66938	67274.15	1624.06539
1770991200000	2026-02-13T14:00:00.000Z	67274.14	68028.45	66867.47	67733.51	1724.03844
1770994800000	2026-02-13T15:00:00.000Z	67733.51	69309.8	67692	68692.12	3133.0872
1770998400000	2026-02-13T16:00:00.000Z	68692.12	69482.97	68540.83	68954.69	1775.68698
